time,DeviceID,SumoEdgeID,LaneNO,Volume,Svolume,Mvolume,Lvolume
2026-05-05 13:13:23,VQBUL20,,3,13,0,13,0
2026-05-05 13:13:23,VQBUL20,,4,10,10,0,0
2026-05-05 13:13:23,VQBUL20,,5,33,28,2,3
2026-05-05 13:13:23,VQBUL20,,6,10,0,8,2
2026-05-05 13:13:23,VUVHL40,,0,22,22,0,0
2026-05-05 13:13:23,VUVHL40,,1,24,23,1,0
2026-05-05 13:13:23,VUVHL40,,2,42,34,7,1
2026-05-05 13:13:23,V4261E0,,0,29,28,0,1
2026-05-05 13:13:23,VLGGYA0,,0,23,18,1,4
2026-05-05 13:13:23,VGBBW61,,0,25,23,2,0
2026-05-05 13:13:23,VGBBW61,,1,31,31,0,0
2026-05-05 13:13:23,VGBBW60,,0,24,19,5,0
2026-05-05 13:13:23,VGBBW60,,1,6,5,1,0
2026-05-05 13:13:23,VGBBW60,,2,13,9,2,2
2026-05-05 13:13:23,VGBBW60,,4,1,1,0,0
2026-05-05 13:13:23,VGBBW60,,5,0,0,0,0
2026-05-05 13:13:23,V1221E0,,0,44,37,0,7
2026-05-05 13:13:23,VILPI20,,0,2,0,0,2
2026-05-05 13:13:23,VILPI20,,1,12,2,5,5
2026-05-05 13:13:23,VILPI20,,2,9,1,7,1
2026-05-05 13:13:23,VILPI20,,3,30,20,8,2
2026-05-05 13:13:23,VSNRE00,,0,28,21,5,2
2026-05-05 13:13:23,VSNRE00,,1,6,1,5,0
2026-05-05 13:13:23,VSNRE00,,2,17,6,11,0
2026-05-05 13:13:23,VSNRE00,,3,33,27,6,0
2026-05-05 13:13:23,VLEWX20,,0,27,21,2,4
2026-05-05 13:13:23,VLEWX20,,1,45,30,9,6
2026-05-05 13:13:23,VLEWX20,,2,13,7,3,3
2026-05-05 13:13:23,VLEWX20,,3,24,13,11,0
2026-05-05 13:13:23,VLEWX20,,4,28,22,0,6
2026-05-05 13:13:23,VLEWX20,,5,43,29,0,14
2026-05-05 13:13:23,V1010A0,,0,72,43,26,3
2026-05-05 13:13:23,V1010A0,,1,80,58,22,0
2026-05-05 13:13:23,V1010A0,,2,91,58,26,7
2026-05-05 13:13:23,VFTLH60,,0,11,6,5,0
2026-05-05 13:13:23,VFTLH60,,1,40,22,13,5
2026-05-05 13:13:23,VFTLH60,,2,26,13,10,3
2026-05-05 13:13:23,VFTLH60,,3,11,10,0,1
2026-05-05 13:13:23,VFTLH60,,4,33,19,4,10
2026-05-05 13:13:23,VFTLH60,,5,44,13,18,13
2026-05-05 13:13:23,VIPIZ61,,0,37,36,1,0
2026-05-05 13:13:23,VIPIZ61,,1,52,46,6,0
2026-05-05 13:13:23,VIPIZ61,,2,13,10,2,1
2026-05-05 13:13:23,VIPIZ61,,3,23,21,2,0
2026-05-05 13:13:23,VIPIZ61,,4,53,0,1,52
2026-05-05 13:13:23,VIPIZ61,,5,36,0,12,24
2026-05-05 13:13:23,VSPRA60,,0,15,6,7,2
2026-05-05 13:13:23,VSPRA60,,1,29,9,17,3
2026-05-05 13:13:23,VIPIZ60,,0,15,15,0,0
2026-05-05 13:13:23,VIPIZ60,,1,18,18,0,0
2026-05-05 13:13:23,VIPIZ60,,2,1,0,0,1
2026-05-05 13:13:23,VIPIZ60,,3,1,0,0,1
2026-05-05 13:13:23,VIPIZ60,,4,0,0,0,0
2026-05-05 13:13:23,VRPSV00,,0,21,17,0,4
2026-05-05 13:13:23,VRPSV00,,1,38,34,0,4
2026-05-05 13:13:23,VRPSV00,,2,25,24,0,1
2026-05-05 13:13:23,VRPSV00,,3,19,18,0,1
2026-05-05 13:13:23,VRPSV00,,4,16,11,1,4
2026-05-05 13:13:23,VRPSV00,,5,22,20,0,2
2026-05-05 13:13:23,V0150C0,,0,134,129,2,3
2026-05-05 13:13:23,V0150C0,,1,92,87,1,4
2026-05-05 13:13:23,V0150C0,,2,102,91,0,11
2026-05-05 13:13:23,VHMM620,,0,18,3,15,0
2026-05-05 13:13:23,VHMM620,,1,45,20,25,0
2026-05-05 13:13:23,VHMM620,,2,0,0,0,0
2026-05-05 13:13:23,VHMM620,,3,0,0,0,0
2026-05-05 13:13:23,VIWR760,,0,1,0,1,0
2026-05-05 13:13:23,VIWR760,,1,14,3,9,2
2026-05-05 13:13:23,VIWR760,,2,1,0,0,1
2026-05-05 13:13:23,VIWR760,,3,4,1,1,2
2026-05-05 13:13:23,VIWR760,,4,4,1,0,3
2026-05-05 13:13:23,VIWR760,,5,11,3,6,2
2026-05-05 13:13:23,V5080A0,,0,40,40,0,0
2026-05-05 13:13:23,V5080A0,,1,63,63,0,0
2026-05-05 13:13:23,VJWJ740,182334379#0,0,10,10,0,0
2026-05-05 13:13:23,VJWJ740,182334379#0,1,23,22,1,0
2026-05-05 13:13:23,VJWJ740,182334379#0,2,2,1,1,0
2026-05-05 13:13:23,VJWJ740,182334379#0,3,28,16,12,0
2026-05-05 13:13:23,VJWJ740,182334379#0,4,0,0,0,0
2026-05-05 13:13:23,VJWJ740,182334379#0,5,0,0,0,0
2026-05-05 13:13:23,V0150C2,,0,98,94,2,2
2026-05-05 13:13:23,V0150C2,,1,131,114,10,7
2026-05-05 13:13:23,V0150C2,,2,113,109,0,4
2026-05-05 13:13:23,V0150C1,,0,95,91,2,2
2026-05-05 13:13:23,V0150C1,,1,116,83,28,5
2026-05-05 13:13:23,V0150C1,,2,107,93,12,2
2026-05-05 13:13:23,VJERC50,,0,27,17,6,4
2026-05-05 13:13:23,VJERC50,,1,57,46,7,4
2026-05-05 13:13:23,VRHT600,,0,28,20,4,4
2026-05-05 13:13:23,VRHT600,,1,55,44,2,9
2026-05-05 13:13:23,VRHT600,,2,23,13,0,10
2026-05-05 13:13:23,VRHT600,,3,26,21,0,5
2026-05-05 13:13:23,VRHT600,,4,48,38,0,10
2026-05-05 13:13:23,VRHT600,,5,30,26,0,4
2026-05-05 13:13:23,VJERC51,,0,25,25,0,0
2026-05-05 13:13:23,VJERC51,,1,61,53,1,7
2026-05-05 13:13:23,VJHKR40,,0,14,13,0,1
2026-05-05 13:13:23,VJHKR40,,1,38,23,14,1
2026-05-05 13:13:23,VJHKR40,,2,37,21,16,0
2026-05-05 13:13:23,VJGN720,,0,11,8,2,1
2026-05-05 13:13:23,VJGN720,,1,38,33,4,1
2026-05-05 13:13:23,VJGN720,,2,35,23,10,2
2026-05-05 13:13:23,VJGN720,,3,28,20,7,1
2026-05-05 13:13:23,VJGN720,,4,10,9,1,0
2026-05-05 13:13:23,VNZLJ40,,0,48,20,10,18
2026-05-05 13:13:23,VNZLJ40,,1,45,15,15,15
2026-05-05 13:13:23,VKJEP40,,0,23,12,11,0
2026-05-05 13:13:23,VKJEP40,,1,34,9,25,0
2026-05-05 13:13:23,VKESJ10,,0,32,30,2,0
2026-05-05 13:13:23,VKESJ10,,1,25,22,2,1
2026-05-05 13:13:23,VKESJ10,,2,26,21,5,0
2026-05-05 13:13:23,VKESJ10,,3,30,24,5,1
2026-05-05 13:13:23,V9040A0,,0,8,7,0,1
2026-05-05 13:13:23,V9040A0,,1,48,41,7,0
2026-05-05 13:13:23,V9040A0,,2,27,23,0,4
2026-05-05 13:13:23,VLKSH01,,0,77,70,1,6
2026-05-05 13:13:23,VLKSH01,,1,58,56,0,2
2026-05-05 13:13:23,VLKSH01,,2,91,84,2,5
2026-05-05 13:13:23,VLKSH01,,3,49,44,1,4
2026-05-05 13:13:23,V52C2E0,,0,36,33,0,3
2026-05-05 13:13:23,VMSV820,,0,15,11,3,1
2026-05-05 13:13:23,VMSV820,,1,11,5,6,0
2026-05-05 13:13:23,VMSV820,,2,11,7,4,0
2026-05-05 13:13:23,VMSV820,,3,23,14,9,0
2026-05-05 13:13:23,VMSV820,,4,10,4,6,0
2026-05-05 13:13:23,V1210E0,,0,86,77,1,8
2026-05-05 13:13:23,V1210E0,,1,91,83,1,7
2026-05-05 13:13:23,V4250B0,,0,75,74,0,1
2026-05-05 13:13:23,V4250B0,,1,114,105,5,4
2026-05-05 13:13:23,V4250B0,,2,38,2,36,0
2026-05-05 13:13:23,VKXET20,,0,15,7,2,6
2026-05-05 13:13:23,VKXET20,,1,20,18,0,2
2026-05-05 13:13:23,VKXET20,,2,18,15,1,2
2026-05-05 13:13:23,VKXET20,,3,17,14,3,0
2026-05-05 13:13:23,VKXET20,,4,27,17,7,3
2026-05-05 13:13:23,VYBIB00,,0,42,29,2,11
2026-05-05 13:13:23,VYBIB00,,1,49,24,2,23
2026-05-05 13:13:23,VYBIB00,,2,39,22,12,5
2026-05-05 13:13:23,VYBIB00,,3,66,49,8,9
2026-05-05 13:13:23,VV9GE20,,0,34,28,5,1
2026-05-05 13:13:23,VV9GE20,,1,34,28,6,0
2026-05-05 13:13:23,VV9GE20,,2,42,39,3,0
2026-05-05 13:13:23,VV9GE20,,3,47,37,10,0
2026-05-05 13:13:23,VV9GE20,,4,74,57,16,1
2026-05-05 13:13:23,V9260A0,,0,9,4,2,3
2026-05-05 13:13:23,V9260A0,,1,44,36,7,1
2026-05-05 13:13:23,V9260A0,,2,11,10,1,0
2026-05-05 13:13:23,VHMKV20,,0,16,15,0,1
2026-05-05 13:13:23,VHMKV20,,1,19,13,6,0
2026-05-05 13:13:23,VHMKV20,,2,17,10,7,0
2026-05-05 13:13:23,VHMKV20,,3,0,0,0,0
2026-05-05 13:13:23,VHMKV20,,4,0,0,0,0
2026-05-05 13:13:23,V1001B0,,0,72,57,5,10
2026-05-05 13:13:23,V1001B0,,1,91,77,10,4
2026-05-05 13:13:23,VFPMQ20,,0,15,13,0,2
2026-05-05 13:13:23,VFPMQ20,,1,50,39,0,11
2026-05-05 13:13:23,VQDLJ20,,0,103,17,85,1
2026-05-05 13:13:23,VQDLJ20,,1,24,17,4,3
2026-05-05 13:13:23,VQDLJ20,,2,63,7,55,1
2026-05-05 13:13:23,VQDLJ20,,3,28,9,8,11
2026-05-05 13:13:23,VVVGB40,,0,26,15,11,0
2026-05-05 13:13:23,VVVGB40,,1,32,27,3,2
2026-05-05 13:13:23,VVVGB40,,2,37,32,2,3
2026-05-05 13:13:23,VVVGB40,,3,52,50,0,2
2026-05-05 13:13:23,VVVGB40,,4,12,10,0,2
2026-05-05 13:13:23,VVVGB40,,5,46,36,1,9
2026-05-05 13:13:23,V12G2E0,,0,26,23,0,3
2026-05-05 13:13:23,V12G2E0,,1,33,29,3,1
2026-05-05 13:13:23,VL6RM20,,0,10,8,2,0
2026-05-05 13:13:23,VL6RM20,,1,12,7,3,2
2026-05-05 13:13:23,VL6RM20,,2,12,9,1,2
2026-05-05 13:13:23,V42K2C1,,0,8,8,0,0
2026-05-05 13:13:23,V5060B0,,0,26,24,1,1
2026-05-05 13:13:23,V5060B0,,1,83,69,13,1
2026-05-05 13:13:23,V42K2C0,,0,39,38,0,1
2026-05-05 13:13:23,VNXPC60,,0,12,9,3,0
2026-05-05 13:13:23,VNXPC60,,1,34,28,2,4
2026-05-05 13:13:23,VNXPC60,,2,25,20,1,4
2026-05-05 13:13:23,VSPRA20,,0,30,25,4,1
2026-05-05 13:13:23,VSPRA20,,1,44,37,7,0
2026-05-05 13:13:23,VV7GX00,,0,15,11,3,1
2026-05-05 13:13:23,VV7GX00,,1,21,21,0,0
2026-05-05 13:13:23,VV7GX00,,2,23,20,2,1
2026-05-05 13:13:23,VGIBX60,,0,9,5,2,2
2026-05-05 13:13:23,VGIBX60,,1,6,4,0,2
2026-05-05 13:13:23,VGIBX60,,2,2,1,0,1
2026-05-05 13:13:23,VGIBX60,,3,8,5,2,1
2026-05-05 13:13:23,VGIBX60,,4,29,7,15,7
2026-05-05 13:13:23,VGIBX60,,5,13,8,3,2
2026-05-05 13:13:23,V5062G0,,0,118,116,0,2
2026-05-05 13:13:23,VJGNY61,,0,27,22,5,0
2026-05-05 13:13:23,VJGNY61,,1,23,17,3,3
2026-05-05 13:13:23,VJGNY61,,2,17,15,2,0
2026-05-05 13:13:23,VJGNY61,,3,10,7,2,1
2026-05-05 13:13:23,VMQGX40,,0,23,13,5,5
2026-05-05 13:13:23,VMQGX40,,1,20,13,1,6
2026-05-05 13:13:23,VMQGX40,,2,38,22,15,1
2026-05-05 13:13:23,VMQGX40,,3,13,4,7,2
2026-05-05 13:13:23,VMQGX40,,4,19,10,6,3
2026-05-05 13:13:23,VMQGX40,,5,29,9,16,4
2026-05-05 13:13:23,V1001A0,,0,66,42,19,5
2026-05-05 13:13:23,V1001A0,,1,30,28,0,2
2026-05-05 13:13:23,VRFTM40,,0,24,12,10,2
2026-05-05 13:13:23,VRFTM40,,2,0,0,0,0
2026-05-05 13:13:23,VRFTM40,,1,12,11,1,0
2026-05-05 13:13:23,V6320G1,,0,42,42,0,0
2026-05-05 13:13:23,V6320G1,,1,41,41,0,0
2026-05-05 13:13:23,V6320G0,,0,62,54,7,1
2026-05-05 13:13:23,V6320G0,,1,33,32,0,1
2026-05-05 13:13:23,V03B0G0,,0,85,83,1,1
2026-05-05 13:13:23,V03B0G0,,1,112,111,0,1
2026-05-05 13:13:23,V03B0G0,,2,94,93,0,1
2026-05-05 13:13:23,VL7PX00,,0,30,25,4,1
2026-05-05 13:13:23,VL7PX00,,1,51,36,9,6
2026-05-05 13:13:23,VL7PX00,,2,27,10,15,2
2026-05-05 13:13:23,VL7PX00,,3,47,13,32,2
2026-05-05 13:13:23,V03C0G0,,0,117,104,11,2
2026-05-05 13:13:23,V03C0G0,,1,93,92,0,1
2026-05-05 13:13:23,VDKJT00,,0,24,9,15,0
2026-05-05 13:13:23,VDKJT00,,1,24,1,23,0
2026-05-05 13:13:23,VDKJT00,,2,21,11,9,1
2026-05-05 13:13:23,VDKJT00,,3,69,11,58,0
2026-05-05 13:13:23,VIME560,,0,10,5,0,5
2026-05-05 13:13:23,VIME560,,1,16,7,1,8
2026-05-05 13:13:23,VN7ST40,,0,21,10,5,6
2026-05-05 13:13:23,VN7ST40,,1,20,17,1,2
2026-05-05 13:13:23,VN7ST40,,2,30,25,2,3
2026-05-05 13:13:23,VNKIG00,,0,31,20,0,11
2026-05-05 13:13:23,VQEJY00,,0,3,2,0,1
2026-05-05 13:13:23,VQEJY00,,1,10,9,0,1
2026-05-05 13:13:23,VQEJY00,,2,39,33,1,5
2026-05-05 13:13:23,VQEJY00,,3,4,3,0,1
2026-05-05 13:13:23,VQEJY00,,4,15,10,0,5
2026-05-05 13:13:23,VSVI900,,0,31,29,0,2
2026-05-05 13:13:23,VSVI900,,1,23,21,0,2
2026-05-05 13:13:23,VJERC01,,0,13,9,4,0
2026-05-05 13:13:23,VJERC01,,1,32,25,5,2
2026-05-05 13:13:23,VJERC01,,2,18,16,1,1
2026-05-05 13:13:23,VJERC01,,3,11,1,10,0
2026-05-05 13:13:23,VJERC01,,4,12,8,3,1
2026-05-05 13:13:23,VJERC00,,0,4,3,0,1
2026-05-05 13:13:23,VJERC00,,1,28,28,0,0
2026-05-05 13:13:23,VKSIE60,,0,39,32,7,0
2026-05-05 13:13:23,VKSIE60,,1,58,26,29,3
2026-05-05 13:13:23,VHM3N40,,0,5,4,0,1
2026-05-05 13:13:23,VTXQL00,,0,6,1,2,3
2026-05-05 13:13:23,VTXQL00,,1,16,1,10,5
2026-05-05 13:13:23,VJPEI40,,0,22,9,2,11
2026-05-05 13:13:23,VJPEI40,,1,26,12,7,7
2026-05-05 13:13:23,V03C0G1,,0,115,103,10,2
2026-05-05 13:13:23,V03C0G1,,1,117,95,20,2
2026-05-05 13:13:23,V4HIR60,,0,27,14,12,1
2026-05-05 13:13:23,V4HIR60,,1,40,28,10,2
2026-05-05 13:13:23,VFVKW40,,0,47,31,13,3
2026-05-05 13:13:23,VFVKW40,,1,46,31,11,4
2026-05-05 13:13:23,V4050G0,,0,20,15,0,5
2026-05-05 13:13:23,V4050G0,,1,34,32,0,2
2026-05-05 13:13:23,VVYIV00,,0,33,21,7,5
2026-05-05 13:13:23,VVYIV00,,1,31,17,13,1
2026-05-05 13:13:23,VVYIV00,,2,59,42,3,14
2026-05-05 13:13:23,VVYIV00,,3,53,28,1,24
2026-05-05 13:13:23,V10C0A0,,0,106,92,11,3
2026-05-05 13:13:23,V10C0A0,,1,116,101,12,3
2026-05-05 13:13:23,V10C0A0,,2,99,95,0,4
2026-05-05 13:13:23,VJTJ960,,0,11,5,5,1
2026-05-05 13:13:23,VJTJ960,,1,22,11,9,2
2026-05-05 13:13:23,VJTJ960,,2,28,14,6,8
2026-05-05 13:13:23,VJTJ960,,3,21,9,9,3
2026-05-05 13:13:23,VL6IA60,,0,26,18,6,2
2026-05-05 13:13:23,VL6IA60,,1,22,9,11,2
2026-05-05 13:13:23,VL6IA60,,1,22,9,11,2
2026-05-05 13:13:23,VL6IA60,,2,24,23,1,0
2026-05-05 13:13:23,V2110C0,,0,75,69,3,3
2026-05-05 13:13:23,V2110C0,,1,85,83,0,2
2026-05-05 13:13:23,V6340G1,,0,53,42,0,11
2026-05-05 13:13:23,V6340G1,,1,67,67,0,0
2026-05-05 13:13:23,VF9KW60,,0,28,27,1,0
2026-05-05 13:13:23,VF9KW60,,1,40,38,1,1
2026-05-05 13:13:23,VF9KW60,,2,5,5,0,0
2026-05-05 13:13:23,VF9KW60,,3,31,30,1,0
2026-05-05 13:13:23,VF9KW60,,4,25,25,0,0
2026-05-05 13:13:23,VF9KW60,,5,22,22,0,0
2026-05-05 13:13:23,VFQM660,,0,44,17,19,8
2026-05-05 13:13:23,VFQM660,,1,32,20,11,1
2026-05-05 13:13:23,VJHKR21,,0,32,30,0,2
2026-05-05 13:13:23,VJHKR21,,1,50,40,7,3
2026-05-05 13:13:23,VJHKR21,,2,49,28,11,10
2026-05-05 13:13:23,VJHKR21,,3,17,15,0,2
2026-05-05 13:13:23,VJHKR21,,4,34,15,19,0
2026-05-05 13:13:23,VJHKR21,,5,39,23,15,1
2026-05-05 13:13:23,V52H2E0,,0,88,76,1,11
2026-05-05 13:13:23,VN2C0E1,,0,65,64,0,1
2026-05-05 13:13:23,VN2C0E1,,1,73,68,2,3
2026-05-05 13:13:23,VGKBM20,,0,22,18,4,0
2026-05-05 13:13:23,VGKBM20,,1,23,21,0,2
2026-05-05 13:13:23,VN2C0E0,,0,42,37,5,0
2026-05-05 13:13:23,VN2C0E2,,0,50,48,0,2
2026-05-05 13:13:23,VN2C0E2,,1,48,45,3,0
2026-05-05 13:13:23,V1NQM40,,0,13,10,1,2
2026-05-05 13:13:23,V1NQM40,,1,17,8,6,3
2026-05-05 13:13:23,V1NQM40,,2,22,17,4,1
2026-05-05 13:13:23,V1NQM40,,3,20,11,3,6
2026-05-05 13:13:23,VJGN700,,0,45,45,0,0
2026-05-05 13:13:23,VJGN700,,1,4,0,0,4
2026-05-05 13:13:23,VJGN700,,2,16,16,0,0
2026-05-05 13:13:23,VJGN700,,3,20,20,0,0
2026-05-05 13:13:23,VIAM700,,0,10,10,0,0
2026-05-05 13:13:23,VIAM700,,1,54,37,14,3
2026-05-05 13:13:23,VIAM700,,2,44,15,28,1
2026-05-05 13:13:23,VIAM700,,3,1,0,1,0
2026-05-05 13:13:23,VIAM700,,4,0,0,0,0
2026-05-05 13:13:23,VYLJ620,,0,3,3,0,0
2026-05-05 13:13:23,VYLJ620,,1,28,26,1,1
2026-05-05 13:13:23,VYLJ620,,2,22,19,0,3
2026-05-05 13:13:23,V6120C0,,0,112,98,0,14
2026-05-05 13:13:23,V6120C0,,1,80,72,2,6
2026-05-05 13:13:23,VJPEI60,,0,17,10,0,7
2026-05-05 13:13:23,VJPEI60,,1,37,30,0,7
2026-05-05 13:13:23,VJVRL00,,0,66,64,2,0
2026-05-05 13:13:23,VJVRL00,,1,59,43,13,3
2026-05-05 13:13:23,VJVRL00,,2,30,20,8,2
2026-05-05 13:13:23,VPLKP40,,0,36,30,0,6
2026-05-05 13:13:23,VPLKP40,,1,38,29,2,7
2026-05-05 13:13:23,VN0A0E0,,0,29,28,0,1
2026-05-05 13:13:23,VN0A0E0,,1,43,34,2,7
2026-05-05 13:13:23,V10E2A0,,0,78,72,5,1
2026-05-05 13:13:23,VX7FU40,,0,3,3,0,0
2026-05-05 13:13:23,VX7FU40,,1,35,32,2,1
2026-05-05 13:13:23,VX7FU40,,2,33,31,1,1
2026-05-05 13:13:23,VX7FU40,,3,23,20,3,0
2026-05-05 13:13:23,VJERC40,,0,47,45,0,2
2026-05-05 13:13:23,VJERC40,,1,51,44,5,2
2026-05-05 13:13:23,V7HMH00,,0,24,19,4,1
2026-05-05 13:13:23,VT8SZ60,,0,6,5,1,0
2026-05-05 13:13:23,VT8SZ60,,1,32,28,2,2
2026-05-05 13:13:23,VJFQQ60,,0,20,11,5,4
2026-05-05 13:13:23,VJFQQ60,,1,38,35,2,1
2026-05-05 13:13:23,VJFQQ60,,2,37,30,4,3
2026-05-05 13:13:23,VJFQQ60,,3,57,11,41,5
2026-05-05 13:13:23,VJFQQ60,,4,29,15,5,9
2026-05-05 13:13:23,VJFQQ60,,5,50,23,20,7
2026-05-05 13:13:23,VJGNY20,,0,6,6,0,0
2026-05-05 13:13:23,VJGNY20,,1,34,34,0,0
2026-05-05 13:13:23,VJGNY20,,2,40,29,9,2
2026-05-05 13:13:23,VJGNY20,,3,46,25,16,5
2026-05-05 13:13:23,VJGNY20,,4,12,2,10,0
2026-05-05 13:13:23,VJVRL10,,0,83,76,6,1
2026-05-05 13:13:23,VJVRL10,,1,20,18,1,1
2026-05-05 13:13:23,VAGPE40,,0,31,29,2,0
2026-05-05 13:13:23,VAGPE40,,1,47,36,10,1
2026-05-05 13:13:23,VKP4L00,,0,16,15,1,0
2026-05-05 13:13:23,VLMG600,,0,21,13,0,8
2026-05-05 13:13:23,VLMG600,,1,40,32,2,6
2026-05-05 13:13:23,VLMG600,,2,36,10,24,2
2026-05-05 13:13:23,VN2E0E0,,0,43,40,1,2
2026-05-05 13:13:23,VN2E0E0,,1,37,36,0,1
2026-05-05 13:13:23,VEFMN20,,0,13,6,7,0
2026-05-05 13:13:23,VEFMN20,,1,60,31,23,6
2026-05-05 13:13:23,VF9M500,,0,46,36,6,4
2026-05-05 13:13:23,VF9M500,,1,50,39,9,2
2026-05-05 13:13:23,V2130C0,,0,65,64,1,0
2026-05-05 13:13:23,V9010A0,,0,5,3,2,0
2026-05-05 13:13:23,V9010A0,,1,32,25,4,3
2026-05-05 13:13:23,V6140C0,,0,66,58,0,8
2026-05-05 13:13:23,V6140C0,,1,78,67,4,7
2026-05-05 13:13:23,V6140C1,,0,24,24,0,0
2026-05-05 13:13:23,V6140C1,,1,39,38,0,1
2026-05-05 13:13:23,V12E2E0,,0,55,50,1,4
2026-05-05 13:13:23,V42B0D0,,0,55,54,0,1
2026-05-05 13:13:23,V42B0D0,,1,2,1,0,1
2026-05-05 13:13:23,VPJFZ00,,0,8,1,0,7
2026-05-05 13:13:23,VPJFZ00,,1,11,11,0,0
2026-05-05 13:13:23,VPJFZ00,,2,19,18,0,1
2026-05-05 13:13:23,VPJFZ00,,3,9,5,0,4
2026-05-05 13:13:23,VPJFZ00,,4,23,21,1,1
2026-05-05 13:13:23,VPJFZ00,,5,41,31,7,3
2026-05-05 13:13:23,VW7HN20,,0,0,0,0,0
2026-05-05 13:13:23,VW7HN20,,1,3,3,0,0
2026-05-05 13:13:23,VW7HN20,,2,6,4,0,2
2026-05-05 13:13:23,VW7HN20,,3,10,7,0,3
2026-05-05 13:13:23,VW7HN20,,4,7,5,0,2
2026-05-05 13:13:23,VW7HN20,,5,0,0,0,0
2026-05-05 13:13:23,VJFQQ00,,0,9,5,3,1
2026-05-05 13:13:23,VJFQQ00,,1,3,2,1,0
2026-05-05 13:13:23,VJFQQ00,,2,11,7,0,4
2026-05-05 13:13:23,VJFQQ00,,3,17,11,3,3
2026-05-05 13:13:23,VSQVZ20,,0,8,8,0,0
2026-05-05 13:13:23,VSQVZ20,,1,34,33,0,1
2026-05-05 13:13:23,VK9KC60,,0,56,49,6,1
2026-05-05 13:13:23,VK9KC60,,1,50,37,1,12
2026-05-05 13:13:23,V1CPB00,,0,34,16,16,2
2026-05-05 13:13:23,V1CPB00,,1,36,7,21,8
2026-05-05 13:13:23,VF9KB00,,0,13,9,2,2
2026-05-05 13:13:23,VF9KB00,,1,31,15,15,1
2026-05-05 13:13:23,VF9KB00,,2,12,7,5,0
2026-05-05 13:13:23,VF9KB00,,3,7,3,4,0
2026-05-05 13:13:23,VF9KB00,,4,20,16,4,0
2026-05-05 13:13:23,VF9KB00,,5,37,18,17,2
2026-05-05 13:13:23,V6151C0,,0,29,27,0,2
2026-05-05 13:13:23,V6151C0,,1,17,14,0,3
2026-05-05 13:13:23,VINKW00,,0,15,15,0,0
2026-05-05 13:13:23,VINKW00,,1,24,14,10,0
2026-05-05 13:13:23,VINKW00,,2,5,5,0,0
2026-05-05 13:13:23,VEFMN40,,0,22,14,4,4
2026-05-05 13:13:23,VEFMN40,,1,37,16,15,6
2026-05-05 13:13:23,VEFMN40,,2,24,13,8,3
2026-05-05 13:13:23,V03E0G1,,0,117,102,15,0
2026-05-05 13:13:23,V03E0G1,,1,118,112,1,5
2026-05-05 13:13:23,VHDQ900,,0,72,70,2,0
2026-05-05 13:13:23,VHDQ900,,1,83,67,15,1
2026-05-05 13:13:23,VHDQ900,,2,37,13,21,3
2026-05-05 13:13:23,VHDQ900,,3,39,23,4,12
2026-05-05 13:13:23,VHDQ900,,4,58,28,4,26
2026-05-05 13:13:23,VHDQ900,,5,7,3,1,3
2026-05-05 13:13:23,V03E0G0,,0,141,98,38,5
2026-05-05 13:13:23,V03E0G0,,1,122,120,0,2
2026-05-05 13:13:23,VHDQ901,,0,49,44,1,4
2026-05-05 13:13:23,VHDQ901,,1,59,41,14,4
2026-05-05 13:13:23,VHDQ901,,2,34,18,16,0
2026-05-05 13:13:23,VHDQ901,,3,41,34,0,7
2026-05-05 13:13:23,VHDQ901,,4,55,43,6,6
2026-05-05 13:13:23,VHDQ901,,5,36,20,9,7
2026-05-05 13:13:23,V7JCE40,,0,6,6,0,0
2026-05-05 13:13:23,V7JCE40,,1,32,27,4,1
2026-05-05 13:13:23,V7JCE40,,2,31,20,10,1
2026-05-05 13:13:23,VHPEB20,,0,35,34,1,0
2026-05-05 13:13:23,VHPEB20,,1,44,39,3,2
2026-05-05 13:13:23,VHPEB20,,2,24,14,2,8
2026-05-05 13:13:23,VHPEB20,,3,46,5,39,2
2026-05-05 13:13:23,VHPEB20,,4,44,28,5,11
2026-05-05 13:13:23,VHPEB20,,5,46,21,16,9
2026-05-05 13:13:23,VIKPW61,,0,35,29,5,1
2026-05-05 13:13:23,VIKPW61,,1,2,1,1,0
2026-05-05 13:13:23,V1080A0,,0,75,66,2,7
2026-05-05 13:13:23,V1080A0,,1,55,49,3,3
2026-05-05 13:13:23,VF9KB20,,0,4,4,0,0
2026-05-05 13:13:23,VF9KB20,,1,13,8,3,2
2026-05-05 13:13:23,VLMR820,,0,8,7,1,0
2026-05-05 13:13:23,VLMR820,,1,19,15,1,3
2026-05-05 13:13:23,V4270C0,,0,103,102,0,1
2026-05-05 13:13:23,V4270C0,,1,56,48,0,8
2026-05-05 13:13:23,VM6GJ00,,0,14,9,5,0
2026-05-05 13:13:23,VM6GJ00,,1,24,21,0,3
2026-05-05 13:13:23,VM6GJ00,,2,32,6,24,2
2026-05-05 13:13:23,VM6GJ00,,3,14,9,2,3
2026-05-05 13:13:23,VM6GJ00,,4,0,0,0,0
2026-05-05 13:13:23,VGMFQ20,,0,8,8,0,0
2026-05-05 13:13:23,VGMFQ20,,1,41,28,10,3
2026-05-05 13:13:23,VGMFQ20,,2,16,8,8,0
2026-05-05 13:13:23,VGMFQ20,,3,38,20,17,1
2026-05-05 13:13:23,V2RTQ20,,0,4,1,0,3
